date,gameId,gameStartUTC,teamId,away,opponentId,team,opponent,opponentLabel,totalGames,yahooWk,postponed,started,b2b,offNight,game,,
10/16/2025,2025020062,10/16/2025 19:00:00,18,@,8,NSH,MTL,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020084,10/18/2025 19:00:00,18,@,52,NSH,WPG,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/21/2025,2025020105,10/21/2025 20:00:00,18,,24,NSH,ANA,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/23/2025,2025020118,10/23/2025 20:00:00,18,,23,NSH,VAN,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/25/2025,2025020137,10/25/2025 20:00:00,18,,26,NSH,LAK,#NAME?,13,3,FALSE,TRUE,0,0,1,,
10/26/2025,2025020145,10/26/2025 19:00:00,18,,25,NSH,DAL,#NAME?,8,3,FALSE,TRUE,1,0,1,,
10/28/2025,2025020156,10/28/2025 19:45:00,18,,14,NSH,TBL,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/30/2025,2025020170,10/30/2025 19:00:00,18,@,4,NSH,PHI,#NAME?,11,4,FALSE,TRUE,0,0,1,,
11/1/2025,2025020183,11/1/2025 15:30:00,18,,20,NSH,CGY,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/3/2025,2025020201,11/3/2025 20:30:00,18,,23,NSH,VAN,#NAME?,4,5,FALSE,TRUE,0,1,1,,
11/4/2025,2025020208,11/4/2025 20:00:00,18,@,30,NSH,MIN,#NAME?,10,5,FALSE,TRUE,1,0,1,,
11/6/2025,2025020223,11/6/2025 20:00:00,18,,4,NSH,PHI,#NAME?,9,5,FALSE,TRUE,0,0,1,,
11/8/2025,2025020233,11/8/2025 15:30:00,18,,25,NSH,DAL,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/10/2025,2025020253,11/10/2025 19:00:00,18,@,3,NSH,NYR,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/14/2025,2025020281,11/14/2025 14:00:00,18,,5,NSH,PIT,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/16/2025,2025020296,11/16/2025 9:00:00,18,@,5,NSH,PIT,#NAME?,5,6,FALSE,TRUE,0,1,1,,
11/22/2025,2025020343,11/22/2025 20:00:00,18,,21,NSH,COL,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/24/2025,2025020357,11/24/2025 20:00:00,18,,13,NSH,FLA,#NAME?,7,8,FALSE,TRUE,0,1,1,,
11/26/2025,2025020361,11/26/2025 19:00:00,18,@,17,NSH,DET,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020389,11/28/2025 20:00:00,18,@,16,NSH,CHI,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/29/2025,2025020397,11/29/2025 19:00:00,18,,52,NSH,WPG,#NAME?,11,8,FALSE,TRUE,1,0,1,,
12/2/2025,2025020416,12/2/2025 20:00:00,18,,20,NSH,CGY,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/4/2025,2025020429,12/4/2025 19:00:00,18,@,13,NSH,FLA,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/6/2025,2025020447,12/6/2025 19:00:00,18,@,12,NSH,CAR,#NAME?,12,9,FALSE,TRUE,0,0,1,,
12/9/2025,2025020475,12/9/2025 21:30:00,18,,21,NSH,COL,#NAME?,10,10,FALSE,FALSE,0,0,1,,
12/11/2025,2025020487,12/11/2025 20:00:00,18,,19,NSH,STL,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/13/2025,2025020506,12/13/2025 21:00:00,18,@,21,NSH,COL,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/15/2025,2025020517,12/15/2025 20:00:00,18,@,19,NSH,STL,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/17/2025,2025020532,12/17/2025 20:00:00,18,,12,NSH,CAR,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/20/2025,2025020558,12/20/2025 19:00:00,18,,10,NSH,TOR,#NAME?,13,11,FALSE,FALSE,0,0,1,,
12/21/2025,2025020567,12/21/2025 19:00:00,18,,3,NSH,NYR,#NAME?,9,11,FALSE,FALSE,1,0,1,,
12/23/2025,2025020582,12/23/2025 20:00:00,18,@,30,NSH,MIN,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/27/2025,2025020595,12/27/2025 20:00:00,18,@,19,NSH,STL,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/29/2025,2025020612,12/29/2025 21:00:00,18,@,68,NSH,UTA,#NAME?,11,13,FALSE,FALSE,0,0,1,,
12/31/2025,2025020623,12/31/2025 15:00:00,18,@,54,NSH,VGK,#NAME?,10,13,FALSE,FALSE,0,0,1,,
1/1/2026,2025020638,1/1/2026 22:00:00,18,@,55,NSH,SEA,#NAME?,8,13,FALSE,FALSE,1,0,1,,
1/3/2026,2025020654,1/3/2026 19:00:00,18,@,20,NSH,CGY,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/6/2026,2025020674,1/6/2026 21:00:00,18,@,22,NSH,EDM,#NAME?,10,14,FALSE,FALSE,0,0,1,,
1/8/2026,2025020689,1/8/2026 20:00:00,18,,2,NSH,NYI,#NAME?,12,14,FALSE,FALSE,0,0,1,,
1/10/2026,2025020707,1/10/2026 20:00:00,18,,16,NSH,CHI,#NAME?,14,14,FALSE,FALSE,0,0,1,,
1/11/2026,2025020713,1/11/2026 19:00:00,18,,15,NSH,WSH,#NAME?,5,14,FALSE,FALSE,1,1,1,,
1/13/2026,2025020731,1/13/2026 20:00:00,18,,22,NSH,EDM,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/16/2026,2025020752,1/16/2026 21:00:00,18,@,21,NSH,COL,#NAME?,5,15,FALSE,FALSE,0,1,1,,
1/17/2026,2025020765,1/17/2026 22:00:00,18,@,54,NSH,VGK,#NAME?,13,15,FALSE,FALSE,1,0,1,,
1/20/2026,2025020784,1/20/2026 20:00:00,18,,7,NSH,BUF,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/22/2026,2025020798,1/22/2026 20:00:00,18,,9,NSH,OTT,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/24/2026,2025020811,1/24/2026 15:30:00,18,,68,NSH,UTA,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/27/2026,2025020830,1/27/2026 19:00:00,18,@,6,NSH,BOS,#NAME?,10,17,FALSE,FALSE,0,0,1,,
1/29/2026,2025020848,1/29/2026 19:00:00,18,@,1,NSH,NJD,#NAME?,15,17,FALSE,FALSE,0,0,1,,
1/31/2026,2025020867,1/31/2026 19:00:00,18,@,2,NSH,NYI,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/2/2026,2025020880,2/2/2026 20:00:00,18,,19,NSH,STL,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/4/2026,2025020896,2/4/2026 20:00:00,18,,30,NSH,MIN,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/5/2026,2025020908,2/5/2026 19:00:00,18,@,15,NSH,WSH,#NAME?,7,18,FALSE,FALSE,1,1,1,,
2/26/2026,2025020926,2/26/2026 20:00:00,18,,16,NSH,CHI,#NAME?,12,21,FALSE,FALSE,0,0,1,,
2/28/2026,2025020945,2/28/2026 20:00:00,18,@,25,NSH,DAL,#NAME?,13,21,FALSE,FALSE,0,0,1,,
3/2/2026,2025020955,3/2/2026 20:00:00,18,,17,NSH,DET,#NAME?,6,22,FALSE,FALSE,0,1,1,,
3/3/2026,2025020963,3/3/2026 19:00:00,18,@,29,NSH,CBJ,#NAME?,11,22,FALSE,FALSE,1,0,1,,
3/5/2026,2025020979,3/5/2026 20:00:00,18,,6,NSH,BOS,#NAME?,8,22,FALSE,FALSE,0,0,1,,
3/7/2026,2025020992,3/7/2026 17:30:00,18,@,7,NSH,BUF,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/10/2026,2025021024,3/10/2026 22:00:00,18,@,55,NSH,SEA,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021038,3/12/2026 22:00:00,18,@,23,NSH,VAN,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/15/2026,2025021061,3/15/2026 20:00:00,18,@,22,NSH,EDM,#NAME?,6,23,FALSE,FALSE,0,1,1,,
3/17/2026,2025021071,3/17/2026 20:00:00,18,@,52,NSH,WPG,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/19/2026,2025021087,3/19/2026 20:00:00,18,,55,NSH,SEA,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/21/2026,2025021100,3/21/2026 14:00:00,18,,54,NSH,VGK,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/22/2026,2025021113,3/22/2026 15:00:00,18,@,16,NSH,CHI,#NAME?,9,24,FALSE,FALSE,1,0,1,,
3/24/2026,2025021129,3/24/2026 20:00:00,18,,28,NSH,SJS,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/26/2026,2025021144,3/26/2026 20:00:00,18,,1,NSH,NJD,#NAME?,13,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021161,3/28/2026 19:00:00,18,,8,NSH,MTL,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/29/2026,2025021168,3/29/2026 17:00:00,18,@,14,NSH,TBL,#NAME?,6,25,FALSE,FALSE,1,1,1,,
4/2/2026,2025021204,4/2/2026 22:30:00,18,@,26,NSH,LAK,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021220,4/4/2026 22:00:00,18,@,28,NSH,SJS,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/6/2026,2025021232,4/6/2026 22:30:00,18,@,26,NSH,LAK,#NAME?,4,27,FALSE,FALSE,0,1,1,,
4/7/2026,2025021243,4/7/2026 22:00:00,18,@,24,NSH,ANA,#NAME?,11,27,FALSE,FALSE,1,0,1,,
4/9/2026,2025021257,4/9/2026 21:00:00,18,@,68,NSH,UTA,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021267,4/11/2026 17:00:00,18,,30,NSH,MIN,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/13/2026,2025021287,4/13/2026 20:00:00,18,,28,NSH,SJS,#NAME?,10,28,FALSE,FALSE,0,0,1,,
4/16/2026,2025021307,4/16/2026 20:00:00,18,,24,NSH,ANA,#NAME?,6,28,FALSE,FALSE,0,1,1,,
10/9/2025,2025020013,10/9/2025 19:00:00,2,@,5,NYI,PIT,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020028,10/11/2025 19:00:00,2,,15,NYI,WSH,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/13/2025,2025020042,10/13/2025 13:00:00,2,,52,NYI,WPG,#NAME?,10,2,FALSE,TRUE,0,0,1,,
10/16/2025,2025020065,10/16/2025 19:00:00,2,,22,NYI,EDM,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020077,10/18/2025 15:00:00,2,@,9,NYI,OTT,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/21/2025,2025020100,10/21/2025 19:00:00,2,,28,NYI,SJS,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/23/2025,2025020115,10/23/2025 19:00:00,2,,17,NYI,DET,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/25/2025,2025020127,10/25/2025 12:30:00,2,@,4,NYI,PHI,#NAME?,13,3,FALSE,TRUE,0,0,1,,
10/28/2025,2025020154,10/28/2025 19:15:00,2,@,6,NYI,BOS,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/30/2025,2025020171,10/30/2025 19:00:00,2,@,12,NYI,CAR,#NAME?,11,4,FALSE,TRUE,0,0,1,,
10/31/2025,2025020179,10/31/2025 19:00:00,2,@,15,NYI,WSH,#NAME?,3,4,FALSE,TRUE,1,1,1,,
11/2/2025,2025020195,11/2/2025 17:00:00,2,,29,NYI,CBJ,#NAME?,5,4,FALSE,TRUE,0,1,1,,
11/4/2025,2025020205,11/4/2025 19:00:00,2,,6,NYI,BOS,#NAME?,10,5,FALSE,TRUE,0,0,1,,
11/7/2025,2025020228,11/7/2025 19:00:00,2,,30,NYI,MIN,#NAME?,4,5,FALSE,TRUE,0,1,1,,
11/8/2025,2025020237,11/8/2025 19:00:00,2,@,3,NYI,NYR,#NAME?,13,5,FALSE,TRUE,1,0,1,,
11/10/2025,2025020252,11/10/2025 19:00:00,2,@,1,NYI,NJD,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/13/2025,2025020277,11/13/2025 22:00:00,2,@,54,NYI,VGK,#NAME?,10,6,FALSE,TRUE,0,0,1,,
11/14/2025,2025020282,11/14/2025 21:00:00,2,@,68,NYI,UTA,#NAME?,4,6,FALSE,TRUE,1,1,1,,
11/16/2025,2025020300,11/16/2025 21:00:00,2,@,21,NYI,COL,#NAME?,5,6,FALSE,TRUE,0,1,1,,
11/18/2025,2025020310,11/18/2025 20:00:00,2,@,25,NYI,DAL,#NAME?,8,7,FALSE,TRUE,0,0,1,,
11/20/2025,2025020321,11/20/2025 19:00:00,2,@,17,NYI,DET,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/22/2025,2025020336,11/22/2025 15:30:00,2,,19,NYI,STL,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/23/2025,2025020349,11/23/2025 17:00:00,2,,55,NYI,SEA,#NAME?,6,7,FALSE,TRUE,1,1,1,,
11/26/2025,2025020365,11/26/2025 19:00:00,2,,6,NYI,BOS,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020381,11/28/2025 16:00:00,2,,4,NYI,PHI,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/30/2025,2025020402,11/30/2025 13:00:00,2,,15,NYI,WSH,#NAME?,4,8,FALSE,TRUE,0,1,1,,
12/2/2025,2025020414,12/2/2025 19:00:00,2,,14,NYI,TBL,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/4/2025,2025020430,12/4/2025 19:00:00,2,,21,NYI,COL,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/6/2025,2025020446,12/6/2025 19:00:00,2,@,14,NYI,TBL,#NAME?,12,9,FALSE,TRUE,0,0,1,,
12/7/2025,2025020454,12/7/2025 17:00:00,2,@,13,NYI,FLA,#NAME?,8,9,FALSE,TRUE,1,0,1,,
12/9/2025,2025020468,12/9/2025 19:00:00,2,,54,NYI,VGK,#NAME?,10,10,FALSE,FALSE,0,0,1,,
12/11/2025,2025020482,12/11/2025 19:00:00,2,,24,NYI,ANA,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/13/2025,2025020498,12/13/2025 15:30:00,2,,14,NYI,TBL,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/16/2025,2025020522,12/16/2025 19:00:00,2,@,17,NYI,DET,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/19/2025,2025020545,12/19/2025 19:00:00,2,,23,NYI,VAN,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/20/2025,2025020553,12/20/2025 17:00:00,2,@,7,NYI,BUF,#NAME?,13,11,FALSE,FALSE,1,0,1,,
12/23/2025,2025020580,12/23/2025 19:00:00,2,,1,NYI,NJD,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/27/2025,2025020588,12/27/2025 18:00:00,2,,3,NYI,NYR,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/28/2025,2025020603,12/28/2025 17:00:00,2,@,29,NYI,CBJ,#NAME?,5,12,FALSE,FALSE,1,1,1,,
12/30/2025,2025020620,12/30/2025 20:30:00,2,@,16,NYI,CHI,#NAME?,5,13,FALSE,FALSE,0,1,1,,
1/1/2026,2025020633,1/1/2026 15:00:00,2,,68,NYI,UTA,#NAME?,8,13,FALSE,FALSE,0,0,1,,
1/3/2026,2025020651,1/3/2026 19:00:00,2,,10,NYI,TOR,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/6/2026,2025020669,1/6/2026 19:00:00,2,,1,NYI,NJD,#NAME?,10,14,FALSE,FALSE,0,0,1,,
1/8/2026,2025020689,1/8/2026 20:00:00,2,@,18,NYI,NSH,#NAME?,12,14,FALSE,FALSE,0,0,1,,
1/10/2026,2025020708,1/10/2026 20:00:00,2,@,30,NYI,MIN,#NAME?,14,14,FALSE,FALSE,0,0,1,,
1/13/2026,2025020732,1/13/2026 20:00:00,2,@,52,NYI,WPG,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/15/2026,2025020747,1/15/2026 21:00:00,2,@,22,NYI,EDM,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/17/2026,2025020756,1/17/2026 15:00:00,2,@,20,NYI,CGY,#NAME?,13,15,FALSE,FALSE,0,0,1,,
1/19/2026,2025020778,1/19/2026 22:00:00,2,@,23,NYI,VAN,#NAME?,10,16,FALSE,FALSE,0,0,1,,
1/21/2026,2025020793,1/21/2026 22:00:00,2,@,55,NYI,SEA,#NAME?,6,16,FALSE,FALSE,0,1,1,,
1/24/2026,2025020810,1/24/2026 13:00:00,2,,7,NYI,BUF,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/26/2026,2025020827,1/26/2026 19:00:00,2,@,4,NYI,PHI,#NAME?,5,17,FALSE,FALSE,0,1,1,,
1/28/2026,2025020842,1/28/2026 19:30:00,2,,3,NYI,NYR,#NAME?,3,17,FALSE,FALSE,0,1,1,,
1/29/2026,2025020849,1/29/2026 19:00:00,2,@,3,NYI,NYR,#NAME?,15,17,FALSE,FALSE,1,0,1,,
1/31/2026,2025020867,1/31/2026 19:00:00,2,,18,NYI,NSH,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/2/2026,2025020878,2/2/2026 19:00:00,2,@,15,NYI,WSH,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/3/2026,2025020888,2/3/2026 19:00:00,2,,5,NYI,PIT,#NAME?,7,18,FALSE,FALSE,1,1,1,,
2/5/2026,2025020905,2/5/2026 19:00:00,2,@,1,NYI,NJD,#NAME?,7,18,FALSE,FALSE,0,1,1,,
2/26/2026,2025020919,2/26/2026 19:00:00,2,@,8,NYI,MTL,#NAME?,12,21,FALSE,FALSE,0,0,1,,
2/28/2026,2025020937,2/28/2026 18:00:00,2,@,29,NYI,CBJ,#NAME?,13,21,FALSE,FALSE,0,0,1,,
3/1/2026,2025020948,3/1/2026 16:00:00,2,,13,NYI,FLA,#NAME?,6,21,FALSE,FALSE,1,1,1,,
3/4/2026,2025020973,3/4/2026 22:00:00,2,@,24,NYI,ANA,#NAME?,5,22,FALSE,FALSE,0,1,1,,
3/5/2026,2025020982,3/5/2026 21:30:00,2,@,26,NYI,LAK,#NAME?,8,22,FALSE,FALSE,1,0,1,,
3/7/2026,2025020999,3/7/2026 22:00:00,2,@,28,NYI,SJS,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/10/2026,2025021019,3/10/2026 19:30:00,2,@,19,NYI,STL,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/13/2026,2025021041,3/13/2026 19:00:00,2,,26,NYI,LAK,#NAME?,2,23,FALSE,FALSE,0,1,1,,
3/14/2026,2025021051,3/14/2026 19:00:00,2,,20,NYI,CGY,#NAME?,14,23,FALSE,FALSE,1,0,1,,
3/17/2026,2025021068,3/17/2026 19:00:00,2,@,10,NYI,TOR,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/19/2026,2025021084,3/19/2026 19:00:00,2,@,9,NYI,OTT,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/21/2026,2025021105,3/21/2026 19:00:00,2,@,8,NYI,MTL,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/22/2026,2025021114,3/22/2026 19:00:00,2,,29,NYI,CBJ,#NAME?,9,24,FALSE,FALSE,1,0,1,,
3/24/2026,2025021124,3/24/2026 19:00:00,2,,16,NYI,CHI,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/26/2026,2025021141,3/26/2026 19:00:00,2,,25,NYI,DAL,#NAME?,13,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021153,3/28/2026 13:00:00,2,,13,NYI,FLA,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/30/2026,2025021173,3/30/2026 19:00:00,2,,5,NYI,PIT,#NAME?,5,26,FALSE,FALSE,0,1,1,,
3/31/2026,2025021179,3/31/2026 19:00:00,2,@,7,NYI,BUF,#NAME?,10,26,FALSE,FALSE,1,0,1,,
4/3/2026,2025021205,4/3/2026 19:00:00,2,,4,NYI,PHI,#NAME?,2,26,FALSE,FALSE,0,1,1,,
4/4/2026,2025021214,4/4/2026 19:00:00,2,@,12,NYI,CAR,#NAME?,15,26,FALSE,FALSE,1,0,1,,
4/9/2026,2025021252,4/9/2026 19:00:00,2,,10,NYI,TOR,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021262,4/11/2026 13:00:00,2,,9,NYI,OTT,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/12/2026,2025021277,4/12/2026 18:00:00,2,,8,NYI,MTL,#NAME?,6,27,FALSE,FALSE,1,1,1,,
4/14/2026,2025021293,4/14/2026 19:00:00,2,,12,NYI,CAR,#NAME?,9,28,FALSE,FALSE,0,0,1,,
10/7/2025,2025020002,10/7/2025 20:00:00,3,,5,NYR,PIT,#NAME?,3,1,FALSE,TRUE,0,1,1,,
10/9/2025,2025020009,10/9/2025 19:00:00,3,@,7,NYR,BUF,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020029,10/11/2025 19:00:00,3,@,5,NYR,PIT,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/12/2025,2025020038,10/12/2025 19:00:00,3,,15,NYR,WSH,#NAME?,1,1,FALSE,TRUE,1,1,1,,
10/14/2025,2025020051,10/14/2025 19:00:00,3,,22,NYR,EDM,#NAME?,8,2,FALSE,TRUE,0,0,1,,
10/16/2025,2025020061,10/16/2025 19:00:00,3,@,10,NYR,TOR,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020080,10/18/2025 19:00:00,3,@,8,NYR,MTL,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/20/2025,2025020093,10/20/2025 19:00:00,3,,30,NYR,MIN,#NAME?,5,3,FALSE,TRUE,0,1,1,,
10/23/2025,2025020116,10/23/2025 19:00:00,3,,28,NYR,SJS,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/26/2025,2025020146,10/26/2025 20:00:00,3,@,20,NYR,CGY,#NAME?,8,3,FALSE,TRUE,0,0,1,,
10/28/2025,2025020163,10/28/2025 22:00:00,3,@,23,NYR,VAN,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/30/2025,2025020175,10/30/2025 21:00:00,3,@,22,NYR,EDM,#NAME?,11,4,FALSE,TRUE,0,0,1,,
11/1/2025,2025020193,11/1/2025 22:00:00,3,@,55,NYR,SEA,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/4/2025,2025020206,11/4/2025 19:00:00,3,,12,NYR,CAR,#NAME?,10,5,FALSE,TRUE,0,0,1,,
11/7/2025,2025020227,11/7/2025 19:00:00,3,@,17,NYR,DET,#NAME?,4,5,FALSE,TRUE,0,1,1,,
11/8/2025,2025020237,11/8/2025 19:00:00,3,,2,NYR,NYI,#NAME?,13,5,FALSE,TRUE,1,0,1,,
11/10/2025,2025020253,11/10/2025 19:00:00,3,,18,NYR,NSH,#NAME?,4,6,FALSE,TRUE,0,1,1,,
